id,rankingType,name,urlName,region,fundingType,rank,location,tuition,totalUndergradEnrollment,costAfterAid,percentReceivingAid,acceptanceRate,hsGpa,engineeringRepScore,businessRepScore,computerScienceRepScore,nursingRepScore,sat25,sat75,act25,act75
2032,regional-universities-south,Xavier University of Louisiana,xavier-university-of-louisiana,south,private,15,"New Orleans, LA",26398,2517,30919.0,69,81,3.7,,,,,1000,1150,20,25
3537,regional-universities-west,Abilene Christian University,abilene-christian,west,private,16,"Abilene, TX",39350,3494,29827.0,67,63,3.7,2.5,2.1,< 2.0,2.8,1010,1220,21,27
10256,regional-colleges-midwest,Benedictine College,benedictine-college,midwest,private,16,"Atchison, KS",33030,2124,30690.0,63,97,,< 2.0,,,,1060,1300,21,29
1625,regional-colleges-west,Brigham Young University--Idaho,brigham-young-university-idaho,west,private,16,"Rexburg, ID",4300,39145,,,96,,2.7,,2.3,3.2,990,1200,19,25
4766,regional-universities-north,CUNY--Baruch College,baruch-cuny,north,public,16,"New York, NY",19971,15774,35627.0,1,41,3.3,,3.1,,,1150,1350,,
2845,regional-universities-north,SUNY--Geneseo,suny-geneseo,north,public,16,"Geneseo, NY",18641,4828,31753.0,1,61,3.7,,2.1,,,1140,1310,24,29
2521,regional-universities-midwest,Webster University,webster-university,midwest,private,16,"St. Louis, MO",28700,2183,35224.0,50,67,,,,< 2.0,,1070,1260,20,27
3802,regional-universities-west,Western Washington University,western-washington,west,public,16,"Bellingham, WA",25930,14194,36971.0,13,94,3.5,2.3,2.3,2.1,2.6,1080,1270,22,28
2398,regional-colleges-south,Blue Mountain College,blue-mountain-college,south,private,17,"Blue Mountain, MS",17380,925,16981.0,78,99,3.5,,,,,880,1180,18,23
3025,regional-universities-midwest,Cedarville University,cedarville-university,midwest,private,17,"Cedarville, OH",33374,4024,38385.0,51,59,,2.9,,< 2.0,2.8,1110,1350,23,30
1676,regional-universities-midwest,Elmhurst University,elmhurst-university,midwest,private,17,"Elmhurst, IL",39400,2838,28176.0,79,66,3.6,,,< 2.0,2.9,980,1170,20,26
2548,regional-colleges-midwest,Hastings College,hastings,midwest,private,17,"Hastings, NE",33590,954,23927.0,79,66,3.5,,,,,960,1180,19,26
12630,regional-colleges-west,Life Pacific University,life-pacific-university,west,private,17,"San Dimas, CA",18300,490,23651.0,54,93,3.2,,,,,930,1090,14,24
12031,regional-colleges-west,San Diego Christian College,san-diego-christian-college,west,private,17,"Santee, CA",33312,488,,,55,,,,,,930,1170,17,23
2856,regional-colleges-north,SUNY Cobleskill,suny-cobleskill,north,public,17,"Cobleskill, NY",19176,2087,32168.0,29,93,3.4,,,,,900,1110,16,23
1050,regional-universities-south,Tuskegee University,tuskegee-university,south,private,17,"Tuskegee, AL",22679,2280,34608.0,92,61,3.4,2.0,2.2,2.1,,939,1202,19,27
3449,regional-colleges-south,University of South Carolina Aiken,usc-aiken,south,public,17,"Aiken, SC",21218,3284,27403.0,36,56,,< 2.0,2.0,,3.1,970,1150,18,23
3456,regional-universities-south,Winthrop University,winthrop-university,south,public,17,"Rock Hill, SC",30166,4406,36730.0,54,64,3.9,,2.2,< 2.0,,940,1150,19,25
2234,regional-colleges-midwest,Adrian College,adrian-college,midwest,private,18,"Adrian, MI",39107,1788,27414.0,82,61,3.2,,,,,930,1120,19,25
2689,regional-universities-north,CUNY--Hunter College,hunter-college,north,public,18,"New York, NY",19050,19158,32367.0,3,40,,,,2.2,3.4,1150,1350,,
2616,regional-universities-north,Monmouth University,monmouth-university,north,private,18,"West Long Branch, NJ",41680,4263,47387.0,51,79,3.5,2.2,2.4,< 2.0,,1040,1210,21,26
2817,regional-universities-north,St. Bonaventure University,st-bonaventure-university,north,private,18,"St. Bonaventure, NY",37640,1839,27925.0,73,76,3.4,,2.3,,,1030,1220,21,29
3376,regional-colleges-north,Thiel College,thiel-college,north,private,18,"Greenville, PA",34470,733,,,84,3.1,,,,,890,1150,15,23
3380,regional-colleges-north,University of Pittsburgh at Bradford,university-of-pittsburgh-bradford,north,public,18,"Bradford, PA",25994,1326,35529.0,21,58,,,,,,970,1160,17,24
3681,regional-universities-west,Westminster College (UT),westminster-college-utah,west,private,18,"Salt Lake City, UT",38680,1427,27627.0,63,87,3.6,,,,2.7,1070,1280,21,28
2910,regional-colleges-south,Belmont Abbey College,belmont-abbey,south,private,19,"Belmont, NC",18500,1467,23064.0,60,80,3.2,,,,,970,1180,18,25
1137,regional-universities-west,California State University--Fullerton,california-state-university-fullerton,west,public,19,"Fullerton, CA",17632,36770,37598.0,1,68,3.7,3.2,2.6,2.4,3.3,1000,1180,18,23
3036,regional-universities-midwest,Franciscan University of Steubenville,franciscan-university,midwest,private,19,"Steubenville, OH",30180,2505,24477.0,61,73,3.8,,,,2.1,1070,1290,22,29
1822,regional-universities-midwest,Indiana Wesleyan University,indiana-wesleyan-university,midwest,private,19,"Marion, IN",28960,2677,37485.0,59,91,3.6,,,,3.0,1010,1200,21,27
666990,regional-colleges-west,John Paul the Great Catholic University,john-paul-the-great-catholic-university,west,private,19,"Escondido, CA",28000,274,,,77,3.5,,,,,1006,1173,18,27
1707,regional-universities-midwest,Lewis University,lewis-university,midwest,private,19,"Romeoville, IL",35462,4306,29176.0,73,66,3.6,2.1,,< 2.0,2.7,1010,1220,21,27
3719,regional-universities-south,Longwood University,longwood-university,south,public,19,"Farmville, VA",25980,3940,29066.0,47,87,3.5,,< 2.0,,2.2,960,1140,18,23
1734,regional-universities-midwest,North Central College,north-central-college,midwest,private,19,"Naperville, IL",42206,2475,32441.0,75,53,3.7,,,< 2.0,,1050,1230,21,28
3525,regional-colleges-south,Tennessee Wesleyan University,tennessee-wesleyan-college,south,private,19,"Athens, TN",26590,1056,20214.0,40,61,3.4,,,,2.4,850,1060,19,25
1771,regional-colleges-midwest,Trinity Christian College,trinity-christian-college,midwest,private,19,"Palos Heights, IL",32000,1015,,,64,3.6,,,,2.9,980,1180,19,30
3746,regional-universities-south,University of Mary Washington,mary-washington,south,public,19,"Fredericksburg, VA",30502,3993,,,74,0,,2.2,,2.8,1090,1270,23,30
1890,regional-universities-midwest,University of Northern Iowa,university-of-northern-iowa,midwest,public,19,"Cedar Falls, IA",19753,8304,27245.0,18,79,3.6,,2.4,2.4,,1010,1210,19,25
21366,regional-colleges-midwest,Wisconsin Lutheran College,wisconsin-lutheran,midwest,private,19,"Milwaukee, WI",32766,1034,25360.0,80,96,3.5,,,,,990,1190,21,27
666973,regional-colleges-north,The College of Westchester,college-of-westchester,north,proprietary,20,"White Plains, NY",22410,906,,,94,,,,,,,,,
3575,regional-colleges-west,Howard Payne University,howard-payne-university,west,private,20,"Brownwood, TX",30358,981,23652.0,92,49,3.6,,,,,920,1090,17,20
2654,regional-universities-west,New Mexico Tech,nmt,west,public,20,"Socorro, NM",24254,1229,,,97,3.7,2.1,,2.3,,1150,1370,23,30
3654,regional-universities-west,University of St. Thomas (TX),university-of-st-thomas-texas,west,private,20,"Houston, TX",31560,2463,23805.0,67,96,3.5,,2.1,,,1005,1170,19,25
2665,regional-colleges-north,Vaughn College of Aeronautics and Technology,vaughn-college,north,private,20,"Flushing, NY",26150,1619,,,82,,2.3,,,,963,1165,19,23
3702,regional-colleges-south,Averett University,averett-university,south,private,21,"Danville, VA",37050,893,24732.0,84,100,3.2,,,,,880,1090,15,21
2912,regional-colleges-south,Brevard College,brevard-college,south,private,21,"Brevard, NC",30250,786,34550.0,79,49,3.2,,,,,950,1130,18,22
2681,regional-universities-north,Canisius College,canisius-college,north,private,21,"Buffalo, NY",30910,1980,26421.0,69,76,3.6,,2.4,,,1040,1240,21,27
666987,regional-colleges-south,Florida National University--Main Campus,florida-national-university-main-campus,south,proprietary,21,"Hialeah, FL",13688,3267,,,81,,,,,< 2.0,,,,
1602,regional-universities-south,Georgia College & State University,georgia-college--state-university,south,public,21,"Milledgeville, GA",28704,5605,42654.0,18,86,3.5,,2.3,2.0,3.4,1100,1245,23,27
1969,regional-colleges-south,Kentucky Wesleyan College,kentucky-wesleyan-college,south,private,21,"Owensboro, KY",28540,881,,,60,3.5,,,,,910,1090,18,25
1621,regional-colleges-west,Lewis-Clark State College,lewisclark-state-college,west,public,21,"Lewiston, ID",20238,3684,23305.0,79,100,,,,,2.8,890,1110,17,22
2788,regional-universities-north,Niagara University,niagara-university,north,private,21,"Niagara University, NY",35980,2726,24724.0,68,92,3.5,,2.2,,2.7,1015,1200,20,26
3720,regional-universities-south,University of Lynchburg,university-of-lynchburg,south,private,21,"Lynchburg, VA",33500,1822,28984.0,75,97,3.4,,,,2.6,960,1160,18,25
2981,regional-universities-south,Western Carolina University,western-carolina-university,south,public,21,"Cullowhee, NC",5000,10517,19259.0,40,48,3.5,2.4,2.1,< 2.0,3.3,1020,1210,20,25
3461,regional-colleges-midwest,Dakota Wesleyan University,dakota-wesleyan,midwest,private,22,"Mitchell, SD",30870,781,24817.0,82,64,3.4,,,,2.7,950,1110,18,23
2795,regional-colleges-north,Paul Smith's College,paul-smiths-college,north,private,22,"Paul Smiths, NY",30194,668,,,70,3.2,,,,,,,,
1155,regional-universities-west,San José State University,san-jose-state-university,west,public,22,"San Jose, CA",19466,27702,31987.0,6,67,3.5,3.4,2.8,2.9,3.5,1030,1260,19,26
6858,regional-colleges-north,Unity College,unity-college,north,private,22,"Unity, ME",12640,1193,,,100,,,,,,,,,
2537,regional-colleges-west,University of Montana Western,montana-western,west,public,22,"Dillon, MT",17116,1358,24601.0,78,56,,,,,,890,1120,17,22
1140,regional-universities-west,California State University--Los Angeles,california-state-university-los-angeles,west,public,23,"Los Angeles, CA",18662,22566,30111.0,96,76,3.3,3.3,2.8,3.0,3.3,870,1060,15,20
1196,regional-universities-west,Dominican University of California,dominican-university-of-california,west,private,23,"San Rafael, CA",47910,1382,42284.0,76,86,3.6,,,,2.7,1070,1250,21,26
2148,regional-universities-north,Endicott College,endicott-college,north,private,23,"Beverly, MA",36614,3269,37030.0,58,70,3.4,,,,2.6,1100,1240,23,27
3048,regional-colleges-midwest,Heidelberg University,heidelberg-university,midwest,private,23,"Tiffin, OH",33600,1023,22733.0,86,81,,,,,,960,1080,19,24
7263,regional-colleges-midwest,"Holy Cross College at Notre Dame, Indiana",holy-cross-college,midwest,private,23,"Notre Dame, IN",34050,455,22894.0,62,77,3.7,,,,,1070,1370,26,33
3298,regional-universities-north,Messiah University,messiah-university,north,private,23,"Mechanicsburg, PA",38370,2614,29781.0,71,78,3.8,2.5,,,2.5,1080,1310,23,29
3411,regional-universities-north,Salve Regina University,salve-regina-university,north,private,23,"Newport, RI",44200,2150,38463.0,75,75,3.4,,,,2.9,1100,1240,24,28
3366,regional-universities-north,St. Francis University,saint-francis-university,north,private,23,"Loretto, PA",39278,2345,,,75,3.7,2.0,,,,1010,1220,22,26
2527,regional-colleges-west,University of Providence,university-of-providence,west,private,23,"Great Falls, MT",26662,790,,,99,3.1,,,,2.3,830,1010,16,23
2334,regional-universities-midwest,Augsburg University,augsburg-university,midwest,private,24,"Minneapolis, MN",41086,2512,,,73,3.2,,,< 2.0,2.8,905,1208,17,23
3482,regional-universities-south,Christian Brothers University,christian-brothers-university,south,private,24,"Memphis, TN",34820,1548,22980.0,64,50,3.8,2.1,,,,,,22,27
2555,regional-universities-midwest,Nebraska Wesleyan University,nebraska-wesleyan-university,midwest,private,24,"Lincoln, NE",38334,1773,29726.0,73,70,3.7,,,,2.5,990,1250,22,29
3174,regional-colleges-west,Oklahoma Panhandle State University,oklahoma-panhandle-state,west,public,24,"Goodwell, OK",7665,1337,,,93,,,,,2.6,750,1109,14,23
2499,regional-universities-midwest,Rockhurst University,rockhurst-university,midwest,private,24,"Kansas City, MO",40480,2746,31045.0,64,73,3.6,,2.3,,2.6,1078,1260,21,27
32603,regional-universities-west,California State University--Monterey Bay,csumb,west,public,25,"Seaside, CA",19023,6519,,,86,3.4,,,2.3,3.0,960,1160,17,23
1605,regional-universities-west,Chaminade University of Honolulu,chaminade-university-of-honolulu,west,private,25,"Honolulu, HI",27454,1064,28448.0,70,88,3.4,,,,2.9,970,1155,18,23
1678,regional-colleges-midwest,Eureka College,eureka-college,midwest,private,25,"Eureka, IL",28110,511,22886.0,82,61,3.4,,,,,940,1130,16,24
2930,regional-colleges-south,Greensboro College,greensboro-college,south,private,25,"Greensboro, NC",18960,792,24458.0,73,40,3.2,,,,,900,1090,16,21
23172,regional-colleges-midwest,Maranatha Baptist University,maranatha-baptist-university,midwest,private,25,"Watertown, WI",18050,748,,,80,3.8,,,,,990,1342,20,28
1977,regional-universities-south,Murray State University,murray-state-university,south,public,25,"Murray, KY",14058,7939,25190.0,53,77,3.6,2.4,2.1,< 2.0,3.1,1020,1240,21,27
1258,regional-colleges-west,Pacific Union College,pacific-union-college,west,private,25,"Angwin, CA",32103,955,,,59,3.4,,,,2.6,900,1140,17,24
3168,regional-colleges-west,Rogers State University,rogers-state,west,public,25,"Claremore, OK",15810,3371,,,86,3.2,,,,,809,810,17,20
1596,regional-colleges-south,Toccoa Falls College,toccoa-falls-college,south,private,25,"Toccoa Falls, GA",21490,1677,21868.0,84,58,3.4,,,,,930,1130,17,24
4069,regional-colleges-midwest,University of Minnesota Crookston,university-of-minnesota-crookston,midwest,public,25,"Crookston, MN",12556,2530,,,72,3.4,,,,,1030,1190,18,22
3306,regional-colleges-north,University of Valley Forge,valley-forge-christian,north,private,25,"Phoenixville, PA",23070,495,25573.0,86,63,3.2,,,,,900,1088,16,25
3683,regional-colleges-north,Castleton University,castleton-university,north,public,26,"Castleton, VT",30012,1988,,,84,,,,,2.5,920,1118,18,22
1004,regional-universities-south,University of Montevallo,university-of-montevallo,south,public,26,"Montevallo, AL",26730,2228,19832.0,45,62,3.5,,< 2.0,,,985,1210,19,26
3698,regional-colleges-north,Vermont Technical College,vermont-technical,north,public,26,"Randolph Center, VT",29938,1482,,,60,3.1,,,,,988,1170,16,23
3811,regional-colleges-south,Davis and Elkins College,davis-and-elkins-college,south,private,27,"Elkins, WV",29960,738,33857.0,62,69,3.2,,,,,860,1060,14,23
2268,regional-universities-midwest,Grand Valley State University,grand-valley-state-university,midwest,public,27,"Allendale, MI",18844,21112,,,83,,2.8,2.4,2.0,3.2,1040,1250,21,26
3500,regional-universities-south,Lee University,lee-university,south,private,27,"Cleveland, TN",20500,4670,20752.0,65,83,3.6,,,,,970,1200,21,27
1821,regional-universities-midwest,Marian University (IN),marian-university,midwest,private,27,"Indianapolis, IN",36600,2566,30759.0,76,64,,,,,3.0,980,1180,18,25
2775,regional-universities-north,Molloy College,molloy-college,north,private,27,"Rockville Centre, NY",34310,3510,38089.0,74,74,3.1,,,,3.2,1040,1230,20,27
1243,regional-universities-west,Mount Saint Mary's University,mount-saint-marys-university,west,private,27,"Los Angeles, CA",45388,2014,39732.0,84,89,3.2,,,,3.4,900,1110,18,23
2628,regional-universities-north,Rider University,rider-university,north,private,27,"Lawrenceville, NJ",36200,3630,25949.0,75,76,3.4,,2.3,,,1020,1220,20,26
4917,regional-universities-north,Roger Williams University,roger-williams-university,north,private,27,"Bristol, RI",39594,4346,39810.0,29,86,3.4,2.5,2.2,< 2.0,,1070,1240,22,26
2211,regional-universities-north,Springfield College,springfield-college,north,private,27,"Springfield, MA",39720,2188,32040.0,79,63,3.5,,,,,1080,1270,21,26
1889,regional-universities-midwest,St. Ambrose University,st-ambrose-university,midwest,private,27,"Davenport, IA",34200,2305,27928.0,73,74,3.3,2.1,,< 2.0,2.7,980,1170,20,25
1016,regional-universities-south,University of North Alabama,university-of-north-alabama,south,public,27,"Florence, AL",20400,6105,27931.0,30,64,3.5,,2.2,< 2.0,2.8,1010,1200,20,26
1177,regional-colleges-west,University of Silicon Valley,university-of-silicon-valley,west,proprietary,27,"San Jose, CA",26980,514,,,42,2.6,,,,,830,1330,16,17
600788,regional-universities-west,University of Washington Bothell,university-of-washington-bothell,west,public,27,"Bothell, WA",39018,5350,,,74,,2.5,2.5,2.3,,1020,1260,19,28
2144,regional-colleges-north,Dean College,dean-college,north,private,28,"Franklin, MA",42346,1180,,,71,2.9,,,,,930,1128,18,25
3280,regional-colleges-north,Keystone College,keystone-college,north,private,28,"La Plume, PA",17300,1324,,,79,3,,,,,880,1090,20,27
2939,regional-colleges-south,Lees-McRae College,lees-mcrae-college,south,private,28,"Banner Elk, NC",28290,836,,,73,,,,,2.1,963,1140,18,24
1824,regional-colleges-midwest,Oakland City University,oakland-city-university,midwest,private,28,"Oakland City, IN",25740,1100,29415.0,72,63,3.2,,,,,912,1136,16,21
666994,regional-colleges-west,Snow College,snow-college,west,public,28,"Ephraim, UT",13156,5383,,,,,,,,,,,,
3382,regional-colleges-north,University of Pittsburgh--Johnstown,university-of-pittsburgh-johnstown,north,public,28,"Johnstown, PA",25558,2465,,,79,,2.0,,< 2.0,,1020,1220,19,24
1846,regional-colleges-midwest,Briar Cliff University,briar-cliff-university,midwest,private,29,"Sioux City, IA",33128,817,,,77,3.2,,,,2.6,940,1190,18,23
1212,regional-colleges-west,Humphreys University,humphreys-college,west,private,29,"Stockton, CA",14580,309,,,,,,,,,,,,
2944,regional-colleges-south,Mars Hill University,mars-hill-college,south,private,29,"Mars Hill, NC",,1019,,,67,3.5,,,,,910,1080,17,21
1745,regional-colleges-midwest,Quincy University,quincy-university,midwest,private,29,"Quincy, IL",31160,1092,21196.0,72,67,3.3,,,,,975,1200,19,25
3732,regional-universities-south,Radford University,radford-university,south,public,29,"Radford, VA",23177,7307,23424.0,53,79,3.3,,2.1,< 2.0,3.1,920,1110,17,23
1526,regional-universities-south,Saint Leo University,saint-leo-university,south,private,29,"Saint Leo, FL",23750,2282,,,72,,,,< 2.0,,1040,1190,22,27
